question_id,year,question_number,question_text,current_topics,suggested_topic,confidence,reason,status
269,2022,26,国籍と住民としての地位に関する次の記述のうち、法令に照らし、妥当なものはどれか。,"['法律による行政の原理', '行政行為']",参政権,95,国籍と住民の地位は参政権、特に外国人の地方参政権の議論で不可欠な要素。,auto_reclassify
98,2022,27,物権に関する次の記述のうち、民法の規定に照らし、正しいものはどれか。,['意思表示'],物権変動,95,物権の得喪変更に関する総論的テーマ,auto_reclassify
99,2022,28,債権総論に関する次の記述のうち、民法の規定および判例に照らし、妥当なものはどれか。,['代理'],債務不履行,90,「債権総論に関する」とあるため、その下位項目から最も代表的な「債務不履行」を選択。,auto_reclassify
100,2022,29,債権各論に関する次の記述のうち、民法の規定に照らし、正しいものはどれか。,['物権変動'],契約総論,100,債権各論の総論的側面を問う問題に対応,auto_reclassify
101,2022,30,担保物権に関する次の記述のうち、民法の規定および判例に照らし、妥当なものはどれか。,"['抵当権', '留置権']",担保物権総論,100,担保物権全体を問うため総論が最適,auto_reclassify
110,2022,39,会社法に規定する資金調達・組織再編に関する次の記述のうち、正しいものはどれか。,"['株式会社の設立', '持分会社']",資金調達,95,「資金調達・組織再編」のうち、資金調達が先に来ているため、より直接的な「資金調達」を選択。組織再編も含まれるが、最も具体的な一つを選ぶ指示に従う。,auto_reclassify
270,2022,40,"会計参与に関する次のア～オの記述のうち、会社法の規定に照らし、正しいものの組合せはどれか。
ア．公開会社である大会社は、会計参与を置いてはならない。
イ．公開会","['株式', '持分会社']",機関（監査役等）,98,会計参与は会社の機関であり、監査役等と同様に計算に関わる機関であるため。,auto_reclassify
271,2022,41,"次の文章の空欄［ ア ］～［ エ ］に当てはまる語句を、枠内の選択肢（1～20）から選びなさい。



［ ア ］の争訟は、①当事者間の具体的な権利義務ないし法","['人権総論', '精神的自由']",裁判所,100,法律上の争訟、司法審査の限界、国会・地方議会の自律権と裁判所の関係を問う判例問題であるため。,auto_reclassify
272,2022,42,"次の文章の空欄［ ア ］～［ エ ］に当てはまる語句を、枠内の選択肢（1～20）から選びなさい。



行政機関の保有する情報の公開に関する法律（行政機関情報公",['行政行為'],審査請求,98,情報公開法に基づく処分への不服審査手続きが中心。,auto_reclassify
273,2022,43,"次の文章の空欄［ ア ］～［ エ ］に当てはまる語句を、枠内の選択肢（1～20）から選びなさい。



国家補償制度は、国家賠償と損失補償によって構成されるが、","['行政行為', '行政裁量']",損失補償,95,国家賠償と損失補償の両方を扱い、特に損失補償の対象範囲の議論が「国家補償の谷間」の核心をなすため。,auto_reclassify
274,2022,44,開発事業者であるAは、建築基準法に基づき、B市建築主事から建築確認を受けて、マンションの建築工事を行い、工事完成後、Aは当該マンションの建物につき、検査の上、検,['行政行為'],取消訴訟,100,建築確認の違法性を争う隣地住民の訴訟は取消訴訟の典型例。,auto_reclassify
276,2022,46,Aは、工場を建設するために、Bから、Bが所有する甲土地（更地）を、賃貸借契約締結の日から賃借期間30年と定めて賃借した。ただし、甲土地の貸借権の登記は、現在に至,"['意思表示', '契約総論']",賃貸借,100,賃貸借契約の成立、登記の有無、第三者妨害、賃貸人の義務が問われているため,auto_reclassify
280,2022,50,"郵便局に関する次のア～オの記述のうち、妥当でないものの組合せはどれか。
ア．郵便局は全国で2万か所以上あり、その数は全国のコンビニエンスストアの店舗数より多い。",['情報通信'],社会,100,郵便局の事業・サービスに関する一般知識問題,auto_reclassify
281,2022,51,"次の文章の空欄［ ア ］～［ カ ］に当てはまる国名の組合せとして、正しいものはどれか。
「国内総生産（GDP）」は、国の経済規模を表す指標である。GDPは一国","['政治', '情報通信']",経済,100,GDPは経済指標であり、経済分野に属する。,auto_reclassify
282,2022,52,"日本の森林・林業に関する次のア～オの記述のうち、妥当なものの組合せはどれか。
ア．日本の森林率は中国の森林率より高い。
イ．日本の森林には、国が所有する国有林と","['政治', '情報通信']",社会,98,森林・林業の社会経済状況と政策に関する問題,auto_reclassify
283,2022,53,アメリカ合衆国における平等と差別に関する次の記述のうち、妥当でないものはどれか。,['情報通信'],法の下の平等,100,問題文の「平等と差別」が「法の下の平等」に直接対応するため。,auto_reclassify
284,2022,54,"次の文章の空欄［ ア ］～［ オ ］に当てはまる語句の組合せとして、妥当なものはどれか。
地球環境問題を解決するためには、国際的な協力体制が不可欠である。197","['個人情報保護', '文章理解']",社会,100,国際的な環境問題は一般知識の社会に該当,auto_reclassify
285,2022,55,"次の文章の空欄［Ⅰ］～［Ⅴ］には、それぞれあとのア～コのいずれかの語句が入る。その組合せとして妥当なものはどれか。
人工知能（AI）という言葉は定義が難しく、定",['文章理解'],情報通信,100,AIの定義、応用、技術的背景は情報通信分野に該当,auto_reclassify
287,2022,57,個人情報保護制度に関する次の記述のうち、正しいものはどれか。,"['政治', '文章理解']",個人情報保護,100,「個人情報保護制度」を問う問題であり、直接の項目があるため。,auto_reclassify
45,2023,2,"法人等に関する次のア～オの記述のうち、妥当なものの組合せはどれか。
ア．いわゆる「権利能力なき社団」は、実質的には社団法人と同様の実態を有するが、法人格がないた","['法の解釈', '裁判制度']",権利能力・意思能力・行為能力,100,権利能力なき社団や各種法人の権利能力・性質に関する問題であるため。,auto_reclassify
48,2023,5,（令和5年度 問5）基本的人権に関する次の記述のうち、最高裁判所の判例に照らし、妥当でないものはどれか。,"['社会権', '国会']",人権総論,100,個別の権利ではなく、基本的人権の総論的理解を問う問題,auto_reclassify
49,2023,6,違憲審査権に関する次の記述のうち、最高裁判所の判例に照らし、妥当なものはどれか。,['国会'],裁判所,100,憲法81条に規定される裁判所の核心的権能であるため。,auto_reclassify
54,2023,11,（令和5年度 問11）行政行為の効力に関する次の記述のうち、妥当なものはどれか。,"['申請に対する処分', '不利益処分']",行政行為,100,行政行為の効力は行政行為の主要論点,auto_reclassify
239,2023,23,地方自治法（以下「法」という。）が定める直接請求に関する次の記述のうち、正しいものはどれか。なお、以下「選挙権」とは、「普通地方公共団体の議会の議員及び長の選挙,"['地方公共団体の組織', '住民監査請求・住民訴訟']",直接請求,100,地方自治法における直接請求制度に関する問題であるため。,auto_reclassify
241,2023,25,空港や航空関連施設をめぐる裁判に関する次の記述のうち、最高裁判所の判例に照らし、妥当なものはどれか。,['行政行為'],裁判所,95,空港訴訟判例は人権制約と司法審査の限界を扱う,auto_reclassify
242,2023,26,地方公共団体に対する法律の適用に関する次の説明のうち、妥当なものはどれか。,"['行政行為', '物権変動']",地方公共団体の組織,100,地方公共団体の法的地位や法律適用は組織論の一部。,auto_reclassify
68,2023,30,AがBに対して金銭債権（以下「甲債権」という。）を有し、BがAに対して金銭債権（以下「乙債権」という。）を有する場合において、相殺に関する次の記述のうち、民法の,"['所有権', '債務不履行']",債権の消滅,100,問題は相殺を問う。相殺は債権の消滅原因の一つであるため。,auto_reclassify
70,2023,32,委任に関する次の記述のうち、民法の規定および判例に照らし、妥当でないものはどれか。,"['債権者代位権', '契約総論']",委任,100,民法の「委任」契約に関する問題であり、最も具体的で直接的な項目。,auto_reclassify
73,2023,35,不当利得に関する次の記述のうち、民法の規定および判例に照らし、妥当なものはどれか。,"['意思表示', '不法行為']",不当利得,100,「不当利得」が問題文で直接指定されているため,auto_reclassify
243,2023,40,会計参与と会計監査人の差異に関する次の記述のうち、会社法の規定に照らし、誤っているものはどれか。,"['株式', '持分会社']",機関（監査役等）,95,会計参与・会計監査人は会社の機関であり、特に後者は「監査役等」に含まれるため。,auto_reclassify
244,2023,41,"次の文章の空欄［ ア ］～［ エ ］に当てはまる語句を、枠内の選択肢（1～20）から選びなさい。


表現行為に対する事前抑制は、新聞、雑誌その他の出版物や放送","['人権総論', '行政行為']",精神的自由,100,表現の自由は精神的自由権の中核であり、本判例はその重要論点。,auto_reclassify
245,2023,42,"次の文章の空欄［ ア ］～［ エ ］に当てはまる語句を、枠内の選択肢（1～20）から選びなさい。


公営住宅法は、国及び地方公共団体が協力して、健康で文化的な","['行政行為', '行政立法']",公の施設,100,公営住宅は公の施設の典型例であり、その法的性質を問う問題であるため。,auto_reclassify
246,2023,43,"次の文章の空欄［ ア ］～［ エ ］に当てはまる語句を、枠内の選択肢（1～20）から選びなさい。


処分の取消しの訴え（行政事件訴訟法3条2項）には出訴期間の","['行政行為', '意思表示']",無効等確認訴訟,100,取消訴訟の限界から無効等確認訴訟への展開が主題。,auto_reclassify
248,2023,45,AがBに対して100万円の金銭債権を有し、BがCに対して100万円の金銭債権を有している場合において、AがBの権利を行使して、Cに100万円を直接自己に支払うよ,"['意思表示', '代理']",債権者代位権,100,債権者が債務者の権利を代位行使する制度そのもの,auto_reclassify
251,2023,48,日本のテロ（テロリズム）対策に関する次の記述のうち、妥当でないものはどれか。,"['政治', '経済']",社会,95,テロ対策は社会全体の安全保障に関わる広範な課題であるため,auto_reclassify
253,2023,50,"日本の法人課税に関する次のア～オの記述のうち、妥当なものの組合せはどれか。
ア．法人税は法人の所得に対して課税する所得課税であり、企業の所得水準に応じて税率が決","['政治', '情報通信']",経済,95,法人税制、国際課税（BEPS）は経済分野の重要論点。,auto_reclassify
254,2023,51,日本の金融政策に関する次の記述のうち、妥当なものはどれか。,"['政治', '情報通信']",経済,100,問題文が直接的に経済学の概念である金融政策を問うているため。,auto_reclassify
255,2023,52,日本における平等と差別に関する次の記述のうち、妥当でないものはどれか。,"['政治', '情報通信']",法の下の平等,100,「平等と差別」は憲法「法の下の平等」そのもの。,auto_reclassify
256,2023,53,日本の社会保障、社会福祉に関する次の記述のうち、妥当なものはどれか。,['情報通信'],社会権,100,憲法25条生存権を基盤とするため,auto_reclassify
257,2023,54,"日本における行政のデジタル化に関する次のア～オの記述のうち、妥当でないものの組合せはどれか。
ア．RPAとはRobotic Process Automation","['個人情報保護', '文章理解']",情報通信,100,行政のデジタル化に関する情報通信技術が主題,auto_reclassify
258,2023,55,情報通信用語に関する次の記述のうち、妥当でないものはどれか。,['文章理解'],情報通信,100,問題文が「情報通信用語」と明示しているため,auto_reclassify
259,2023,56,"インターネットに関する次の文章の空欄［　　　］にあてはまる語句として、妥当なものはどれか。
2004年に始まったグーグルのGメールはなぜ、［　　　］を生成するた","['情報通信', '文章理解']",個人情報保護,100,インターネット企業による個人情報利用とプライバシー侵害がテーマ。,auto_reclassify
260,2023,57,"個人情報に関する次のア～エの記述のうち、妥当なものの組合せはどれか。
ア．ある情報を他の情報と組み合わせることによって、不開示規定により守られるべき不開示情報が","['政治', '文章理解']",個人情報保護,100,問題文が個人情報保護法、GDPR、法改正を直接問うため。,auto_reclassify
2,2024,2,訴訟の手続の原則に関する次の記述のうち、妥当でないものはどれか。,['裁判制度'],裁判所,100,訴訟の原則は憲法上の裁判所の機能と密接に関連する。,auto_reclassify
3,2024,3,人格権と夫婦同氏制に関する次の記述のうち、最高裁判所の判例の趣旨に照らし、妥当でないものはどれか。,['精神的自由'],法の下の平等,98,夫婦同氏制の合憲性判例は平等原則が核心,auto_reclassify
4,2024,4,インターネット上の検索サービスにおいて、ある人物Xの名前で検索をすると、Xの過去の逮捕歴に関する記事等が表示される。Xは、この検索事業者に対して、検索結果である,"['法の下の平等', '経済的自由']",精神的自由,100,忘れられる権利はプライバシーと表現の自由の衝突であり、精神的自由の範疇。,auto_reclassify
5,2024,5,教育に関する次の記述のうち、最高裁判所の判例に照らし、妥当でないものはどれか。,"['人権総論', '国会']",精神的自由,95,教育に関する判例は精神的自由の範疇で論じられることが多い,auto_reclassify
6,2024,6,選挙制度の形成に関する国会の裁量についての次の記述のうち、最高裁判所の判例の趣旨に照らし、妥当でないものはどれか。,"['国会', '裁判所']",参政権,100,選挙制度は参政権の具体化であり、国会の裁量と判例が論点。,auto_reclassify
7,2024,7,国会議員の地位・特権に関する次の記述のうち、妥当なものはどれか。,['内閣'],国会,100,国会議員の地位・特権は国会の章で規定される,auto_reclassify
10,2024,10,行政法における一般原則に関する最高裁判所の判例について説明する次の記述のうち、妥当なものはどれか。,"['行政裁量', '行政立法']",法律による行政の原理,98,「一般原則」を最も包括的に表すため,auto_reclassify
11,2024,11,会社Xは、宅地建物取引業法に基づく免許を受けて不動産取引業を営んでいる。Xの代表取締役Aが交通事故を起こし、自動車運転過失傷害の罪で懲役1年、執行猶予4年の刑を,['申請に対する処分'],不利益処分,100,免許取消しは不利益処分であり、行政手続法の適用を問うているため。,auto_reclassify
13,2024,13,行政手続法における審査基準及び処分基準に関する次の記述のうち、妥当なものはどれか。,"['意見公募手続', '審査請求']",申請に対する処分,95,審査基準は申請に対する処分に、処分基準は不利益処分に関連するが、申請に対する処分がより包括的で頻出。,auto_reclassify
15,2024,15,行政不服審査法に関する次のア～オの記述のうち、妥当なものの組合せはどれか。,"['裁決', '取消訴訟']",審査請求,100,行政不服審査法の根幹をなす手続きであるため。,auto_reclassify
16,2024,16,行政不服審査法と行政事件訴訟法における教示制度に関する次のア～オの記述のうち、妥当でないものの組合せはどれか。,"['審査請求', '義務付け訴訟']",教示,100,問題文の「教示制度」がトピック名と完全に一致,auto_reclassify
19,2024,19,国家賠償法1条に基づく責任に関する次の記述のうち、最高裁判所の判例に照らし、妥当なものはどれか。,"['当事者訴訟', '国家賠償（2条）']",国家賠償（1条）,100,国家賠償法1条に特化した問題,auto_reclassify
21,2024,21,国家賠償法1条に基づく責任に関する次の記述のうち、最高裁判所の判例に照らし、妥当なものはどれか。,"['国家賠償（2条）', '直接請求']",国家賠償（1条）,100,問題文が国家賠償法1条を明示しているため,auto_reclassify
24,2024,24,"普通地方公共団体の条例または規則に関する次の記述のうち、地方自治法の定めに照らし、妥当なものはどれか。



普通地方公共団体の長が規則を定めるのは、法律または","['当事者訴訟', '長の権限']",地方公共団体の組織,95,条例・規則は地方公共団体の組織が持つ立法権の核心であるため。,auto_reclassify
25,2024,25,"公立学校をめぐる裁判に関する次のア～オの記述のうち、最高裁判所の判例に照らし、妥当なものの組合せはどれか。



ア．公立高等専門学校の校長が学生に対し原級留置","['行政行為', '長の権限']",行政裁量,100,ア・イ・ウの各肢が行政裁量に関する判例知識を問うため。,auto_reclassify
26,2024,26,公文書等の管理に関する法律に関する次の記述のうち、妥当でないものはどれか。,['行政行為'],社会,85,公文書管理法は行政の透明性・説明責任に関わる社会分野の法律,auto_reclassify
27,2024,27,失踪の宣告に関する次の記述のうち、民法の規定および判例に照らし、妥当なものはどれか。,['意思表示'],権利能力・意思能力・行為能力,100,失踪宣告は人の権利能力の終期に関わるため,auto_reclassify
28,2024,28,無効および取消しに関する次の記述のうち、民法の規定に照らし、誤っているものはどれか。,['代理'],無効・取消し,100,問題文の「無効および取消し」とトピックが直接合致,auto_reclassify
29,2024,29,甲土地（以下「甲」という。）を所有するAが死亡して、その子であるBおよびCについて相続が開始した。この場合に関する次の記述のうち、民法の規定および判例に照らし、,"['時効', '物権変動']",相続,100,問題文が相続の開始と法律関係を問うため,auto_reclassify
31,2024,31,AがBから金銭を借り受け、CがAの貸金債務を保証した。次の記述のうち、民法の規定に照らし、誤っているものはどれか。,"['抵当権', '債務不履行']",多数当事者の債権債務,100,主債務者と保証人という多数当事者の債務関係であるため。,auto_reclassify
32,2024,32,A所有の動産甲（以下「甲」という）を、BがCに売却する契約（以下「本件契約」という）に関する次の記述のうち、民法の規定および判例に照らし、妥当なものはどれか。,"['債務不履行', '契約総論']",売買,100,問題文が「売却する契約」と明示しており、売買契約に関する問題であるため。,auto_reclassify
33,2024,33,組合に関する次の記述のうち、民法の規定に照らし、正しいものはどれか。,"['多数当事者の債権債務', '不法行為']",契約総論,95,組合は典型契約であり、契約総論の知識が前提となるため,auto_reclassify
39,2024,37,（令和6年度 問37）株式会社に関する次の記述のうち、会社法の規定に照らし、正しいものはどれか。,"['株式会社の設立', '株式']",機関（取締役・取締役会）,90,株式会社の業務執行の中核をなすため,auto_reclassify
40,2024,38,（令和6年度 問38）株式会社に関する次の記述のうち、会社法の規定に照らし、正しいものはどれか。,['機関（取締役・取締役会）'],株式,90,「株式会社に関する」と広範な問いに対し、その本質である「株式」が最も適切。,auto_reclassify
41,2024,39,（令和6年度 問39）株式会社に関する次の記述のうち、会社法の規定に照らし、正しいものはどれか。,"['株式会社の設立', '機関（株主総会）']",機関（取締役・取締役会）,90,株式会社の業務執行の中核を担い、出題頻度も高い。,auto_reclassify
42,2024,40,（令和6年度 問40）株式会社に関する次の記述のうち、会社法の規定に照らし、正しいものはどれか。,"['組織再編', '持分会社']",機関（取締役・取締役会）,95,業務執行機関で出題頻度が高い,auto_reclassify
43,2024,41,次の文章は、婚外子の法定相続分を嫡出である子の1/2と定めていた民法規定（以下「本件規定」という）を違憲とした最高裁判所の決定の一部である。空欄［ ア ］～［ ,"['法の下の平等', '地方公共団体の組織', '役員等の責任']",裁判所,95,最高裁の違憲判断の効力と法的安定性の調和は裁判所の機能論。,auto_reclassify
222,2024,43,"次の文章の空欄［ ア ］～［ エ ］にあてはまる語句を、枠内の選択肢（1～20）から選びなさい。


参議院の総議員の1/4以上である72名の議員は、平成29年","['行政行為', '相続']",国会,100,憲法53条後段の国会召集要求権は国会の機能に関する問題であるため。,auto_reclassify
38,2024,45,Aは、海外からコーヒー豆を輸入して国内の卸売業者に販売する事業を営んでいる。Aは、卸売業者Bにコーヒー豆1トン（以下「甲」という）を販売し、甲は、B所有の倉庫内,"['債務不履行', '親族']",先取特権,100,動産売買代金債権と他の債権者との関係で先取特権が最も適切。,auto_reclassify
223,2024,46,Aは、Bとの間で、BがCから購入した甲土地を買い受ける契約を締結し、Bに対して代金全額を支払ったが、甲の登記名義はいまだCのままである。BC間の売買において、C,"['意思表示', '物権変動']",債権者代位権,100,AがBの債権者としてBのCに対する登記請求権を代位行使する問題,auto_reclassify
224,2024,47,日本の選挙制度に関する次の記述のうち、妥当なものはどれか。,['政治'],参政権,100,国民の政治参加の権利である参政権の行使方法を定めるのが選挙制度であるため。,auto_reclassify
227,2024,50,"日本における外国人に関する次のア～オの記述のうち、妥当なものの組合せはどれか。
ア．外国籍の生徒も全国高等学校体育連盟や日本高等学校野球連盟が主催する大会に参加",['情報通信'],人権総論,95,外国人の権利義務、入管、公務員就任、国家賠償など、人権総論の論点を含むため。,auto_reclassify
228,2024,51,日本の地方自治に関する次の記述のうち、妥当でないものはどれか。,"['政治', '情報通信']",地方公共団体の組織,95,地方自治法の根幹である組織に関する問題と解釈。,auto_reclassify
233,2024,56,行政機関の保有する情報の公開に関する法律に関する次の記述のうち、正しいものはどれか。,['文章理解'],個人情報保護,100,情報公開法と個人情報保護法は試験でセット出題されるため,auto_reclassify
234,2024,57,次の文章は、ある人物の著作に関する説明であるが、空欄ア～オに当てはまる語句の組合せとして最も適当なものはどれか。,"['政治', '文章理解']",法の分類・効力,90,法学者の著作は法の基礎概念を論じることが多く、分類・効力はその根幹であるため。,auto_reclassify
599,2025,2,裁判員制度に関する次の記述のうち、裁判員法＊の規定に照らし、誤っているものはどれか。,['裁判制度'],裁判所,100,裁判員制度は司法権の主体である裁判所の構成に関する制度であるため。,auto_reclassify
604,2025,11,行政手続法が定める弁明の機会の付与に関する次の記述のうち、妥当なものはどれか。,['申請に対する処分'],弁明の機会の付与,100,行政手続法の弁明の機会の付与が直接問われているため。,auto_reclassify
617,2025,13,令和7年度 問13 問題文(準備中),['申請に対する処分'],人権総論,75,憲法の人権総論が頻出のため,review
618,2025,14,令和7年度 問14 問題文(準備中),['審査請求'],行政行為,70,行政法総論の核、行政書士試験頻出テーマ,review
634,2025,30,令和7年度 問30 問題文(準備中),['物権変動'],法の分類・効力,80,問題文がないため、最も基礎的な法学概念を選択,review
605,2025,44,議事に加わった委員の一人が利害関係を有する者であるという手続上の瑕疵に対し、誰を被告としてどのような抗告訴訟を提起すべきか。,['裁決'],取消訴訟,100,手続瑕疵に対する典型的な抗告訴訟は取消訴訟であり、被告適格も重要論点。,auto_reclassify
607,2025,46,消防署に通報し消火活動を開始した場合、どのような法的根拠に基づき継続し、消火器費用をどのような性質のものとして請求できるか。,['事務管理'],行政行為,90,消火活動の命令や費用徴収は行政行為であるため,auto_reclassify
608,2025,57,個人情報保護制度に関する次の記述のうち、妥当なものはどれか。,['情報通信'],個人情報保護,100,個人情報保護制度を直接問うているため,auto_reclassify
609,2025,58,(問題文不明：著作権保護のため),['文章理解'],行政行為,90,義務履行確保の手段は行政行為の一種であるため,auto_reclassify
611,2025,60,(問題文不明：著作権保護のため),['文章理解'],行政行為,90,義務履行確保の手段は行政行為の一種であるため,auto_reclassify
